age,income,savings,expenses,debt
60,0,1000,4634,395687
60,10000,80000,12878,273172
22,0,100000,18145,328715
70,0,5000,84152,41601
24,0,100000,99614,461814
22,35,1000000,85530,320513
30,35,50000,85683,403125
20,0,5000,63434,851118
33,30,80000,89717,765323
70,20000,80000,90048,192370
44,35,50000,28501,694715
60,30,1000000,29459,384518
25,75,1000000,27447,28126
40,20000,1000,73073,148457
70,0,1000,3553,635056
23,200,100000,99660,327640
23,10000,50000,99203,862187
60,90,5000,12265,144893
35,0,80000,10629,99411
24,90,5000,81009,339327
40,100,50000,16908,634368
55,90,1000,36465,987320
70,200,100000,41300,73205
30,18000,20000,68265,431280
21,100,50000,41492,650805
20,20000,20000,9353,613599
25,0,50000,9060,93127
30,0,100000,81321,456268
22,0,50000,59632,73254
33,18000,50000,10308,819916
21,200,20000,37179,889315
35,200,50000,13655,465621
22,0,100000,93023,720373
40,100,50000,60022,474394
30,10000,5000,35287,270811
23,0,100000,96140,837173
24,200,20000,69929,845370
23,10000,1000,99840,955901
22,90,50000,47624,954323
20,0,1000000,45807,234648
30,75,50000,14376,385928
21,0,5000,4079,738118
33,18000,100000,73436,21224
23,30,5000,25506,850121
30,18000,100000,93870,30861
30,90,80000,86252,245436
21,100,1000000,65961,145299
44,30,100000,22831,113417
23,0,50000,5496,574031
33,0,1000000,17466,736741
60,0,1000,11517,502314
21,0,20000,73781,604031
23,200,1000,10517,617998
24,35,5000,51230,964201
24,18000,1000,33198,307383
70,0,1000000,13871,845030
23,100,20000,53598,219814
23,35,80000,47212,387903
33,200,80000,37191,250986
24,200,20000,48067,212753
23,0,1000000,8741,580491
35,0,80000,34900,216495
44,75,50000,37468,591196
33,75,80000,62536,318609
44,0,1000,53322,999530
25,0,1000000,56161,613973
23,18000,100000,13992,305826
22,100,80000,32304,312698
24,0,5000,14248,913336
30,20000,1000000,86624,713632
24,20000,1000,73621,198852
24,0,20000,80791,424930
20,200,80000,65149,851495
35,0,20000,95822,426296
21,90,1000,35104,630474
24,10000,20000,9724,533091
55,0,80000,74992,209452
35,0,80000,76524,828841
60,0,1000000,60032,672766
60,100,1000,9814,802026
25,0,80000,32840,348416
60,90,80000,92433,457783
55,90,5000,29496,430841
55,20000,1000,3285,725215
44,0,1000000,11693,657604
22,35,80000,61849,138401
60,30,1000000,14573,440883
22,75,80000,97927,667915
24,0,5000,24227,818436
30,30,1000000,97159,221013
60,0,1000,44534,790695
55,0,1000,48499,726433
30,20000,100000,57724,978759
70,200,1000,11926,875620
35,18000,80000,71512,257235
44,75,20000,82762,349658
44,10000,1000000,8574,946809
25,90,5000,16420,187538
40,18000,1000000,73621,550166
23,10000,20000,29641,487048
44,100,100000,59866,98541
44,200,80000,82371,145699
23,10000,5000,45252,819833
33,90,1000000,68496,139819
30,0,1000000,30830,337709
24,18000,20000,33993,270055
60,0,20000,6434,7156
24,0,20000,56895,372901
44,100,1000000,8806,60625
44,30,1000000,7050,743375
70,0,100000,87183,224374
25,75,1000000,41186,537622
70,0,1000,67144,421260
40,35,80000,34433,840884
35,0,5000,18872,105513
25,30,1000,54875,85412
60,35,1000000,92409,166901
44,20000,5000,57157,305517
21,0,50000,10384,339255
44,0,1000,57833,376092
24,90,1000000,51887,169987
55,30,1000,7044,404619
25,35,100000,69319,262007
44,10000,100000,89523,791481
23,18000,80000,88995,57991
44,90,5000,31323,223567
33,18000,100000,64715,817994
22,18000,1000,99447,762243
40,0,5000,45360,858751
22,35,5000,95319,671772
23,0,50000,62422,424678
40,0,50000,12657,120467
70,75,100000,79554,778896
33,90,50000,45478,781703
23,0,80000,36007,460038
60,35,1000000,44199,86636
33,20000,1000000,74564,529295
55,75,1000000,60481,592674
22,30,1000,21074,435312
25,30,50000,32653,39792
44,0,100000,20821,582113
25,0,50000,82002,241342
70,10000,1000000,79210,956696
35,30,100000,82456,94965
40,0,50000,33967,762436
20,0,50000,90486,935071
70,90,50000,90377,87069
70,0,5000,23095,455654
25,200,80000,91720,335598
24,18000,20000,63627,491708
35,100,50000,85607,684768
44,200,1000,81947,137577
23,10000,1000000,40445,492489
23,30,1000,11813,739119
23,30,20000,51755,122012
33,0,1000000,33687,286510
21,20000,5000,22326,570924
40,90,5000,36560,950379
21,90,100000,52708,860197
25,0,100000,32556,661054
25,0,50000,80752,959983
70,0,5000,84523,587120
55,30,1000,73318,195019
23,0,100000,11999,536423
40,0,1000,33947,485840
33,30,1000000,8660,503015
20,20000,100000,13553,144311
24,0,100000,1031,84892
33,75,5000,97221,355524
70,0,1000,61901,880337
35,75,1000000,47628,281819
35,200,1000000,44173,786723
70,90,100000,47237,924204
22,100,1000000,52874,599227
21,75,1000000,30420,483027
21,10000,5000,78995,562178
30,0,5000,69043,757207
44,75,80000,31791,487456
21,0,1000000,17815,688963
30,0,50000,25596,136538
20,18000,1000000,45001,847017
23,20000,1000,91307,377561
20,30,20000,55305,524522
30,100,20000,89145,270355
33,75,80000,88481,911861
24,0,50000,85567,245081
24,0,20000,53108,549535
25,200,20000,95666,818314
23,10000,20000,21534,310319
23,35,80000,62162,708302
25,10000,1000,79687,702722
40,20000,5000,93205,866587
30,0,100000,88397,248872
20,100,5000,96133,341495
25,90,50000,46673,275545
24,35,20000,26987,144698
25,10000,80000,93205,652664
33,0,100000,38817,7715
70,35,50000,13169,402069
44,10000,80000,51865,599966
70,10000,80000,76584,275062
35,0,5000,18286,488611
25,35,20000,30807,477369
60,0,5000,79951,607739
23,10000,1000,30147,14019
40,0,20000,31072,947031
35,0,1000000,70278,655542
23,0,5000,55194,56531
20,35,80000,51086,1270
70,18000,100000,13682,326328
30,0,1000000,74811,486887
33,0,5000,62937,358477
30,35,80000,7525,423371
25,18000,1000000,11119,730271
20,0,1000000,28703,978166
44,10000,80000,17910,419211
35,0,20000,31064,746013
40,0,80000,43378,872764
24,90,1000,62383,110383
70,75,80000,62922,854193
22,0,50000,18294,912699
33,0,80000,57597,760725
23,200,5000,1164,167700
23,100,20000,80776,561782
30,0,80000,82092,977740
55,0,5000,82470,251418
23,75,5000,37060,784919
23,0,20000,28669,725505
20,20000,80000,24319,801122
30,75,80000,61113,75191
60,200,80000,24210,324205
25,20000,100000,40041,374860
44,90,1000000,71125,904235
40,20000,1000000,71958,947767
35,0,1000,28257,938157
55,100,1000000,45589,397848
21,18000,5000,41683,549608
24,0,100000,19224,231275
60,200,80000,12076,690396
21,90,1000000,73153,182252
60,100,5000,28968,353148
55,90,50000,67834,850488
70,35,5000,33251,440677
24,100,50000,56307,27144
55,75,5000,60826,4052
21,0,20000,94298,939030
33,0,1000000,4852,310525
22,0,100000,93393,744750
33,75,50000,97222,553456
35,35,100000,93872,519714
22,18000,1000000,46062,331507
33,18000,80000,30887,885445
35,0,1000,97678,203914
20,18000,100000,52703,968815
40,0,80000,32517,143374
30,18000,1000000,10764,669836
24,75,20000,98777,351718
24,0,5000,55763,440612
60,0,1000000,45343,518331
55,100,20000,63451,604417
40,0,50000,99488,402649
20,0,5000,25949,375796
30,90,1000,3425,538028
40,35,80000,67813,661013
30,10000,5000,74300,223734
60,0,100000,8756,933887
21,0,100000,48286,254861
44,0,20000,78068,174108
70,35,1000,24571,917863
60,18000,20000,40574,415119
21,0,1000,43376,906241
70,0,80000,90518,914844
25,200,1000,97968,281891
35,200,5000,16884,543349
33,100,1000,62537,108828
22,0,1000000,86250,300329
20,0,50000,71144,673258
23,200,80000,48845,537185
44,100,80000,85068,185134
23,0,1000000,36198,113744
35,10000,1000,85780,241996
22,0,80000,11457,396772
35,20000,1000,1482,846890
55,35,1000,99274,465052
55,20000,50000,38780,634967
30,0,80000,55157,841971
55,0,5000,17987,609421
21,0,5000,28090,208049
33,18000,5000,53810,513918
25,90,100000,18217,331660
25,200,20000,60220,70692
21,35,1000000,29985,761635
24,0,1000000,53804,998733
55,0,1000000,75014,48930
33,0,80000,41760,203685
21,90,1000,76009,781610
44,75,20000,48040,740124
40,0,20000,68797,37501
22,0,80000,52690,8294
25,0,20000,49824,17800
60,100,1000,44941,833453
44,75,20000,85358,974487
40,100,1000000,42941,567574
24,0,1000000,44714,424482
60,10000,100000,53864,641666
33,20000,50000,54355,488610
35,0,80000,6509,567967
55,18000,20000,35312,836945
24,18000,80000,99551,318188
60,10000,1000,3278,443301
55,90,50000,34506,966248
40,0,5000,57161,908540
22,0,100000,6045,661074
60,30,50000,45223,17494
24,75,100000,55840,198703
30,0,100000,12953,713896
55,0,80000,98268,926632
20,0,1000000,22877,888361
30,0,1000000,16651,379563
25,30,20000,57965,163535
20,0,50000,8841,740977
35,0,100000,29465,40854
35,30,50000,3694,670272
70,35,20000,41811,869660
24,75,80000,45824,605167
21,20000,1000000,91348,753681
20,0,80000,44753,565524
20,0,50000,98669,752928
20,0,20000,44847,228073
35,75,1000,75875,151074
35,35,50000,95547,82247
25,20000,80000,64554,906018
22,0,50000,59527,51836
21,0,20000,28937,274289
44,200,50000,82119,550559
44,100,50000,30927,339235
40,75,5000,76045,103008
30,0,1000000,30251,352672
25,0,100000,25562,304246
35,100,80000,29793,888132
20,0,1000,25493,654114
70,0,1000000,5371,267553
24,0,100000,90064,200833
60,0,1000000,54864,436102
44,75,20000,46137,240906
21,0,50000,98973,229884
33,18000,1000000,48046,39106
60,0,20000,53601,379998
22,100,1000,30057,177431
24,200,1000000,15126,341395
30,30,5000,21903,885441
60,0,80000,77044,56066
70,100,50000,26868,815274
24,0,20000,4658,160562
35,18000,20000,42657,620256
30,0,1000000,50511,816296
55,0,80000,51650,876286
35,100,50000,56186,570488
33,0,1000,83338,512409
35,18000,100000,26550,681751
30,0,1000,4559,435240
21,10000,1000000,57308,519119
23,30,80000,75666,845720
44,0,50000,85588,871568
60,90,5000,52736,599797
40,18000,50000,99395,806591
25,200,50000,92906,508366
60,0,1000,94653,699151
21,0,1000000,65543,907700
30,75,1000000,96713,438895
60,0,1000,46860,351817
55,18000,1000,32860,513557
30,0,50000,41166,221089
35,0,50000,77695,996205
24,35,20000,1498,10970
35,0,5000,25474,432231
44,0,50000,15530,59527
33,0,1000000,50893,874342
21,20000,1000000,95683,464488
55,30,1000,9322,332681
21,20000,50000,88108,793880
70,10000,50000,43951,228824
44,90,1000000,60526,795970
40,35,5000,79158,420196
22,0,5000,81815,590856
40,0,1000,36350,716639
70,200,1000,86645,503645
24,35,50000,53219,849645
44,35,1000,98298,80815
44,10000,100000,40417,776413
23,0,1000,66788,630971
21,0,50000,57650,533477
21,10000,20000,17998,787685
21,0,80000,20758,70480
35,90,1000000,76856,367416
40,0,20000,57276,173463
30,0,1000000,66116,23887
33,0,100000,60665,473371
60,20000,50000,20980,695459
35,0,50000,17918,619708
44,100,5000,91180,82695
44,0,20000,72675,18240
55,30,80000,45206,874332
23,0,5000,92119,754652
24,0,50000,34798,804601
35,18000,1000000,91589,983083
30,30,5000,32912,150414
44,200,80000,60080,177050
70,0,100000,20297,441101
35,0,1000,94996,157660
22,20000,20000,86814,435482
35,30,1000000,26931,428715
55,0,1000000,8880,111599
25,90,20000,47577,225683
44,30,1000,89906,471120
35,18000,100000,42633,285794
21,18000,50000,59478,340626
60,100,80000,70016,931018
24,0,20000,93486,523408
40,10000,1000000,46075,551612
30,200,5000,25535,425175
25,75,20000,78896,962387
35,0,80000,67805,379480
40,75,50000,84458,158155
20,75,1000,44957,54172
25,0,50000,88038,275332
35,90,1000,93328,753251
33,0,50000,18389,994288
44,200,20000,30484,426876
25,20000,20000,56347,220046
40,35,80000,29896,212342
23,10000,20000,96304,93697
30,10000,100000,79992,271812
35,30,80000,93175,621169
20,0,50000,51847,548700
60,20000,100000,3192,625960
70,0,80000,75915,531982
33,0,5000,64586,362568
70,0,5000,3091,127905
21,200,50000,27818,863183
35,18000,50000,64029,491281
33,0,20000,97949,171559
21,35,1000000,22131,360741
44,20000,80000,66755,61726
22,18000,50000,74856,484083
30,0,50000,41947,418262
55,75,1000,37942,139346
24,0,80000,94075,555864
20,0,1000,37948,662852
20,0,20000,42449,96471
40,0,1000000,6718,225318
70,18000,1000000,81049,960442
35,10000,100000,83368,807215
20,0,20000,25756,991289
60,90,50000,69091,367288
23,18000,5000,65533,264715
25,30,20000,51795,673134
21,0,80000,47691,134944
35,20000,20000,36216,406010
40,90,1000000,17157,984686
20,90,50000,20550,963952
20,0,80000,18949,371645
70,0,1000000,43835,615706
23,0,50000,31463,108662
35,30,100000,56901,270229
70,0,1000,95199,896763
21,0,20000,1652,921638
55,75,80000,60991,153255
35,200,100000,50482,102469
35,0,80000,39875,250625
23,0,80000,15488,821970
55,0,50000,5297,585614
24,20000,80000,2489,361439
20,0,1000000,44066,626344
70,0,1000000,44058,622761
23,0,1000,34347,683476
35,0,80000,15580,617962
60,0,100000,82098,478750
24,200,50000,82292,684220
40,100,5000,62889,152544
20,10000,5000,49071,741957
44,0,20000,84078,446891
25,90,1000,39363,488834
22,0,100000,18450,273786
70,10000,80000,45619,475719
22,30,5000,88501,954534
40,35,50000,47495,274078
22,75,5000,56237,598908
30,18000,80000,20463,27236
55,20000,1000,22308,55415
25,0,100000,87556,561528
30,18000,80000,21350,591634
35,90,1000000,8520,68947
21,18000,1000000,57900,169403
35,20000,1000,52789,554941
23,75,5000,85456,309368
24,0,1000,51131,101935
55,0,20000,10040,70117
30,35,1000,87854,691252
21,0,5000,5229,766809
20,75,1000000,64874,112806
30,0,1000,28935,620179
20,200,1000000,41731,417037
60,0,1000000,72942,21553
44,0,100000,92278,469386
35,0,20000,41268,734986
21,0,100000,15885,101443
35,0,80000,43301,124593
55,0,100000,56818,432263
30,200,1000,80657,832861
44,100,1000000,7215,288942
25,30,5000,43305,164587
35,18000,80000,66223,53468
60,20000,80000,54033,190833
23,0,20000,50174,478093
24,0,1000000,75635,722035
23,0,5000,8389,946181
55,0,20000,5044,597886
33,0,20000,38389,467096
40,20000,100000,94498,222199
70,18000,20000,27846,118423
33,10000,80000,29960,187406
35,100,1000000,81501,355792
30,20000,1000000,93202,558375
60,0,1000,86557,968309
30,75,5000,27431,348376
70,90,1000,68946,126675
35,30,80000,14587,563427
21,0,5000,86045,558759
24,0,100000,60293,832154
21,30,100000,76050,733358
25,100,1000000,6207,949964
25,0,20000,56544,266634
44,30,1000000,50478,256182
35,18000,100000,83617,648961
30,0,5000,32076,189864
44,20000,50000,3603,473381
55,0,100000,60403,621408
44,0,1000,47493,793335
24,90,100000,58858,988944
70,0,20000,2915,387110
33,30,100000,75186,871186
44,20000,80000,24567,759760
35,0,1000,86358,741965
21,18000,100000,46903,983391
44,35,100000,73093,357381
35,18000,1000000,60514,190829
25,0,50000,45889,778729
30,0,100000,14555,893031
60,35,1000,92486,896957
25,100,50000,35154,427906
33,0,1000,90598,638442
33,10000,100000,74228,211377
25,0,5000,41827,763734
30,75,5000,74576,867586
25,35,1000000,62679,393783
20,0,80000,5833,571384
44,0,1000,89425,696255
40,200,100000,80654,778654
20,18000,100000,71189,547808
44,200,1000,71856,689254
33,0,100000,63978,831291
30,90,20000,39764,808458
21,0,100000,13777,470468
44,0,20000,74073,915636
33,0,20000,13308,247091
44,200,5000,7152,57857
44,0,100000,95140,213062
55,30,100000,21347,478760
33,0,100000,15324,11494
20,0,1000000,53137,855085
33,18000,20000,88374,961972
55,100,100000,11561,959614
25,35,1000000,73800,639054
70,0,100000,99092,178681
44,0,20000,10397,566993
40,20000,5000,75379,110736
40,90,100000,95497,168173
20,0,100000,30312,945849
40,0,100000,79675,673137
33,0,5000,88945,860942
44,10000,1000,49066,382614
55,100,50000,87925,146572
25,0,50000,67889,963835
60,100,1000,38045,8046
23,35,100000,12782,579128
33,200,5000,15056,602796
22,0,80000,51152,206218
20,0,20000,80774,136907
44,0,50000,15892,153328
22,0,20000,59410,505524
33,18000,1000000,17710,94803
22,35,100000,76636,661339
24,30,50000,69767,524348
21,100,20000,36412,346578
70,0,1000,6379,355466
40,30,100000,78276,251982
20,20000,1000,8110,578735
44,18000,1000000,20347,677454
21,0,1000000,15767,342948
35,30,1000,20670,180150
22,75,100000,80600,40357
55,75,50000,53474,279325
55,0,100000,60247,349724
20,30,1000000,18110,637192
24,10000,80000,26204,726285
55,0,1000,2672,994496
40,18000,80000,59869,513109
44,0,5000,39529,80465
23,100,100000,63224,333481
35,30,1000000,90169,217684
22,0,5000,89083,263294
70,0,80000,8901,97759
20,0,5000,16220,326545
70,90,80000,60193,477828
25,0,1000000,53227,594927
20,0,5000,37499,507169
70,20000,50000,83064,121542
23,18000,1000000,39100,321153
23,20000,1000,38574,9853
40,0,50000,78655,727433
21,0,5000,41522,815732
70,100,5000,75854,603600
23,100,80000,45245,662367
30,0,5000,99087,568287
22,0,1000,64640,334548
33,20000,80000,76436,152527
30,0,100000,42812,587989
25,200,20000,29166,31252
35,20000,5000,56397,619831
21,90,20000,8305,739352
40,18000,1000,90935,511670
24,0,1000,3900,550543
25,0,50000,68826,808423
60,10000,20000,15241,718006
33,0,1000000,40284,845042
30,18000,20000,61789,449642
33,0,100000,58699,626224
23,90,80000,91398,174687
20,18000,50000,9464,946202
60,18000,5000,25692,978208
23,90,1000000,72256,362353
24,90,80000,43175,915840
60,20000,5000,12995,61664
22,20000,100000,27663,382323
20,90,5000,88366,369070
30,100,50000,61679,963279
24,0,1000,59373,922139
33,20000,20000,99149,995864
22,0,20000,35450,86794
60,18000,1000000,36326,392258
24,75,5000,69302,318873
30,20000,50000,98757,348884
20,75,80000,17600,219562
21,35,20000,7176,521675
60,200,50000,13697,65804
40,18000,100000,72660,336701
60,35,1000,68315,380415
33,0,1000,60718,201377
23,100,50000,93354,204652
33,20000,1000000,5704,541305
23,0,1000000,50982,210124
